Year,Team,Conf,Round,Wins,Conf Tourney,Region,Seed,WinStreak,Last10,WinStreak_Avg,WinStreak_SD
2021,Drexel,CAA,1,12,1,Midwest,16,4,7,1.1578947368421053,1.1815760168759815
2021,Loyola Il,MVC,3,24,1,Midwest,8,6,9,3.6785714285714284,3.059570131203908
2021,Georgia Tech,ACC,1,17,1,Midwest,9,8,8,2.24,2.371160053644629
2021,Tennessee,SEC,1,18,0,Midwest,5,0,6,1.7307692307692308,1.89244840002193
2021,Oregon State,Pac-12,4,17,1,Midwest,12,3,7,1.0689655172413792,1.0805820424822343
2021,Oklahoma State,Big 12,2,20,0,Midwest,4,0,8,1.7857142857142858,1.7187442022165667
2021,Liberty,A-Sun,1,23,1,Midwest,13,12,10,3.5714285714285716,3.5196242842156913
2021,San Diego State,MWC,1,23,1,Midwest,6,14,10,4.703703703703703,4.249747834042538
2021,Syracuse,ACC,3,16,0,Midwest,11,0,6,1.16,1.0836973747315253
2021,West Virginia,Big 12,2,18,0,Midwest,3,0,6,1.2592592592592593,1.1735540383522118
2021,Morehead State,OVC,1,23,1,Midwest,14,7,9,3.7666666666666666,3.556058992136598
2021,Clemson,ACC,1,16,0,Midwest,7,0,7,1.826086956521739,1.685028032615313
2021,Rutgers,Big Ten,2,15,0,Midwest,10,0,5,1.4230769230769231,1.7135899546111897
2021,Houston,AAC,5,24,1,Midwest,2,7,9,3.5185185185185186,2.393979646102564
2021,Cleveland State,Horizon,1,19,1,Midwest,15,4,8,2.576923076923077,2.5895214426173707
2021,Baylor,Big 12,7,22,0,South,1,0,8,7.541666666666667,5.6787554876829205
2021,Hartford,AEC,1,15,1,South,16,5,7,1.608695652173913,1.6349213632141884
2021,North Carolina,ACC,1,18,0,South,8,0,6,1.1428571428571428,1.0594569267279519
2021,Wisconsin,Big Ten,2,17,0,South,9,0,3,1.103448275862069,1.295744429521099
2021,Villanova,Big East,3,16,0,South,5,0,5,2.5,2.7261361267952453
2021,Winthrop,Big South,1,23,1,South,12,7,9,6.833333333333333,4.6338129248192805
2021,Purdue,Big Ten,1,18,0,South,4,0,7,1.4074074074074074,1.4209871180185836
2021,North Texas,CUSA,2,17,1,South,13,4,7,1.4615384615384615,1.393136175098064
2021,Texas Tech,Big 12,2,17,0,South,6,0,5,1.2592592592592593,1.2047004420215253
2021,Utah State,MWC,1,20,0,South,11,0,7,3.25,3.3125842307350144
2021,Arkansas,SEC,4,22,0,South,3,0,9,3.4642857142857144,2.9818755226623836
2021,Colgate,Patriot,1,14,1,South,14,13,10,6.133333333333334,4.129030017920539
2021,Florida,SEC,2,14,0,South,7,0,5,1.173913043478261,1.2033350002693957
2021,Virginia Tech,ACC,1,15,0,South,10,0,6,1.4761904761904763,1.2953781436890897
2021,Ohio State,Big Ten,1,21,0,South,2,0,5,1.9666666666666666,1.9405039437103844
2021,Oral Roberts,Summit,3,16,1,South,15,5,7,1.3461538461538463,1.4396128670933002
2022,Baylor,Big 12,2,26,0,East,1,0,7,4.53125,4.5344816062588675
2022,Norfolk State,MEAC,1,24,1,East,16,6,9,2.433333333333333,1.856220772310114
2022,North Carolina,ACC,6,24,0,East,8,0,8,1.8484848484848484,1.6718926332283297
2022,Marquette,Big East,1,19,0,East,9,0,4,1.6451612903225807,1.9764482170374698
2022,Saint Marys Ca,WCC,2,25,0,East,5,0,7,2.3125,2.0223362109204297
2022,Indiana,Big Ten,1,21,0,East,12,0,4,1.303030303030303,1.5072521352055623
2022,Ucla,Pac-12,3,25,0,East,4,0,8,2.28125,1.8068338156842205
2022,Akron,MAC,1,24,1,East,13,8,8,2.3333333333333335,2.238325492438714
2022,Texas,Big 12,2,21,0,East,6,0,5,1.59375,1.6929887588226922
2022,Virginia Tech,ACC,1,23,1,East,11,4,8,1.6571428571428573,1.7061712716381274
2022,Purdue,Big Ten,3,27,0,East,3,0,6,2.5,2.131693610033774
2022,Yale,Ivy,1,19,1,East,14,3,8,1.5,1.8393839548428526
2022,Murray State,OVC,2,30,1,East,7,20,10,7.625,6.029873547596169
2022,San Francisco,WCC,1,24,0,East,10,0,6,2.3636363636363638,2.728282641296334
2022,Kentucky,SEC,1,26,0,East,2,0,7,2.3636363636363638,1.9511951553945754
2022,Saint Peters,MAAC,4,19,1,East,15,7,8,1.6,1.8903262505010434
2022,Gonzaga,WCC,3,26,1,West,1,2,9,6.137931034482759,5.21750460853379
2022,Georgia State,Sun Belt,1,18,1,West,16,10,10,2.357142857142857,2.966651379613598
2022,Boise State,MWC,1,27,1,West,8,3,8,3.911764705882353,4.111444908879885
2022,Memphis,AAC,2,21,0,West,9,0,8,2.064516129032258,1.9664194392423446
2022,Connecticut,Big East,1,23,0,West,5,0,7,1.78125,1.6342883581241103
2022,New Mexico State,WAC,2,26,1,West,12,3,7,2.121212121212121,1.805002740828537
2022,Arkansas,SEC,4,25,0,West,4,0,7,3.242424242424242,2.9131915543162585
2022,Vermont,AEC,1,28,1,West,13,8,9,4.515151515151516,4.112959651911903
2022,Alabama,SEC,1,19,0,West,6,0,5,1.15625,1.2275324588376473
2022,Notre Dame,ACC,2,23,0,West,11,0,7,1.71875,1.7181817242364092
2022,Texas Tech,Big 12,3,25,0,West,3,0,7,1.6470588235294117,1.5123482508449932
2022,Montana State,Big Sky,1,27,1,West,14,6,8,3.235294117647059,3.0298400611002143
2022,Michigan State,Big Ten,2,22,0,West,7,0,4,2.1176470588235294,2.48246445247167
2022,Davidson,A-10,1,27,0,West,10,0,7,4.515151515151516,4.466177350773065
2022,Duke,ACC,5,28,0,West,2,0,8,2.7058823529411766,2.1078203373139903
2022,Cal State Fullerton,Big West,1,21,1,West,15,4,7,1.935483870967742,2.1542977880082574
2022,Kansas,Big 12,7,28,1,Midwest,1,5,8,2.6176470588235294,2.072434003523861
2022,Texas Southern,SWAC,1,19,1,Midwest,16,4,8,1.5333333333333334,1.6679994670929073
2022,San Diego State,MWC,1,23,0,Midwest,8,0,8,1.967741935483871,1.7867590224679006
2022,Creighton,Big East,2,22,0,Midwest,9,0,7,1.4848484848484849,1.55935519154771
2022,Iowa,Big Ten,1,26,1,Midwest,5,4,9,2.085714285714286,1.8726822409341646
2022,Richmond,A-10,2,23,1,Midwest,12,4,7,1.457142857142857,1.555503724436137
2022,Providence,Big East,3,25,0,Midwest,4,0,7,3.1333333333333333,2.472964932132188
2022,South Dakota State,Summit,1,30,1,Midwest,13,21,10,7.323529411764706,6.715743523442832
2022,Louisiana State,SEC,1,22,0,Midwest,6,0,6,2.878787878787879,3.5313108198684158
2022,Iowa State,Big 12,3,20,0,Midwest,11,0,4,2.90625,3.608664702836771
2022,Wisconsin,Big Ten,2,24,0,Midwest,3,0,7,2.3548387096774195,2.0406891166367367
2022,Colgate,Patriot,1,23,1,Midwest,14,15,10,3.9705882352941178,4.668324388381308
2022,Southern California,Pac-12,1,26,0,Midwest,7,0,7,3.727272727272727,3.784119346512493
2022,Miami Fl,ACC,4,23,0,Midwest,10,0,7,2.0303030303030303,2.4056102166047686
2022,Auburn,SEC,2,27,0,Midwest,2,0,6,6.34375,6.1421157541599625
2022,Jacksonville State,A-Sun,1,21,0,Midwest,15,0,6,2.5161290322580645,2.8722360373615574
2022,Arizona,Pac-12,3,31,1,South,1,6,9,4.323529411764706,2.9775689672982053
2022,Wright State,Horizon,1,22,1,South,16,5,7,1.7352941176470589,1.9600243625348395
2022,Seton Hall,Big East,1,21,0,South,8,0,7,1.8709677419354838,1.8620477018918467
2022,Texas Christian,Big 12,2,20,0,South,9,0,4,1.46875,1.8025047676774673
2022,Houston,AAC,4,29,1,South,5,3,9,2.8,2.32747564050472
2022,Alabama Birmingham,CUSA,1,27,1,South,12,7,8,2.088235294117647,1.7717994684504748
2022,Illinois,Big Ten,2,22,0,South,4,0,6,1.8387096774193548,1.7245246973707946
2022,Chattanooga,Southern,1,27,1,South,13,5,8,2.2058823529411766,1.6229858425083994
2022,Colorado State,MWC,1,25,0,South,6,0,8,3.533333333333333,3.0081371127142607
2022,Michigan,Big Ten,3,17,0,South,11,0,5,0.7419354838709677,0.8019227673971646
2022,Tennessee,SEC,2,26,1,South,3,7,9,2.121212121212121,1.838272834921588
2022,Longwood,Big South,1,26,1,South,14,8,9,3.6875,3.1567140747935976
2022,Ohio State,Big Ten,2,19,0,South,7,0,5,1.2333333333333334,1.3085190950927015
2022,Loyola Il,MVC,1,25,1,South,10,3,7,2.59375,2.7025378697624203
2022,Villanova,Big East,5,26,1,South,2,5,9,2.1515151515151514,1.7254110115741528
2022,Delaware,CAA,1,22,1,South,15,3,7,1.411764705882353,1.3957424138476084
2023,Purdue,Big Ten,1,29,1,East,1,5,7,4.5,3.727875913107813
2023,Fairleigh Dickinson,NEC,2,20,0,East,16,0,5,1.2352941176470589,1.5350574530235164
2023,Memphis,AAC,1,26,1,East,8,3,8,1.8529411764705883,1.6112171676238043
2023,Florida Atlantic,CUSA,5,31,1,East,9,7,9,7.205882352941177,6.086530025463199
2023,Duke,ACC,2,26,1,East,5,9,9,2.323529411764706,2.34797269544318
2023,Oral Roberts,Summit,1,30,1,East,12,17,10,5.457142857142857,5.078486035046593
2023,Tennessee,SEC,3,23,0,East,4,0,4,2.0606060606060606,2.1872827191052835
2023,Louisiana Lafayette,Sun Belt,1,26,1,East,13,5,7,3.0606060606060606,2.707334526568733
2023,Kentucky,SEC,2,21,0,East,6,0,6,1.3125,1.2854352375751958
2023,Providence,Big East,1,21,0,East,11,0,4,2.03125,2.4556615071096424
2023,Kansas State,Big 12,4,23,0,East,3,0,5,2.53125,2.549318229939134
2023,Montana State,Big Sky,1,25,1,East,14,8,9,2.235294117647059,2.1428241882455272
2023,Michigan State,Big Ten,3,19,0,East,7,0,5,1.375,1.79843682124227
2023,Southern California,Pac-12,1,22,0,East,10,0,6,1.9375,1.9029171684547912
2023,Marquette,Big East,2,28,1,East,2,9,9,2.676470588235294,2.3354126507182724
2023,Vermont,AEC,1,23,1,East,15,15,10,3.9705882352941178,4.668324388381308
2023,Kansas,Big 12,2,27,0,Midwest,1,0,8,3.235294117647059,2.818623188402574
2023,Howard,MEAC,1,22,1,Midwest,16,5,8,2.088235294117647,2.4895977357422927
2023,Arkansas,SEC,3,20,0,Midwest,8,0,4,1.5757575757575757,1.8591347454761173
2023,Illinois,Big Ten,1,20,0,Midwest,9,0,4,1.15625,1.2018052826893382
2023,Saint Marys Ca,WCC,2,26,0,Midwest,5,0,7,3.515151515151515,3.3855415584083186
2023,Virginia Commonwealth,A-10,1,27,1,Midwest,12,9,9,2.676470588235294,2.446132460403735
2023,Connecticut,Big East,7,25,0,Midwest,4,0,8,4.0606060606060606,4.184671841443404
2023,Iona,MAAC,1,27,1,Midwest,13,14,10,3.9411764705882355,4.115545682285131
2023,Texas Christian,Big 12,2,21,0,Midwest,6,0,4,2.393939393939394,3.1903205304852986
2023,Arizona State,Pac-12,1,23,0,Midwest,11,0,6,2.0,2.42535625036333
2023,Gonzaga,WCC,4,28,1,Midwest,3,9,9,3.757575757575758,3.2569766891016734
2023,Grand Canyon,WAC,1,24,1,Midwest,14,6,8,1.5,1.5723301886761007
2023,Northwestern,Big Ten,2,21,0,Midwest,7,0,6,1.71875,1.6814126315393256
2023,Boise State,MWC,1,24,0,Midwest,10,0,6,2.393939393939394,2.4487398607075055
2023,Ucla,Pac-12,3,29,0,Midwest,2,0,9,5.5588235294117645,4.2990503497905905
2023,North Carolina Asheville,Big South,1,27,1,Midwest,15,9,9,3.0588235294117645,2.8588477365230274
2023,Houston,AAC,3,31,0,South,1,0,9,5.323529411764706,3.5373684821554443
2023,Northern Kentucky,Horizon,1,22,1,South,16,5,7,1.3235294117647058,1.34428175082664
2023,Iowa,Big Ten,1,19,0,South,8,0,5,1.25,1.3919410907075054
2023,Auburn,SEC,2,20,0,South,9,0,3,1.84375,2.237596017492881
2023,Miami Fl,ACC,5,25,0,South,5,0,8,2.4545454545454546,2.362470574976724
2023,Drake,MVC,1,27,1,South,12,3,9,2.8529411764705883,2.691297007908099
2023,Indiana,Big Ten,2,22,0,South,4,0,6,1.7575757575757576,1.90740666446742
2023,Kent State,MAC,1,28,1,South,13,6,9,3.088235294117647,2.671941869951774
2023,Iowa State,Big 12,1,19,0,South,6,0,3,1.1515151515151516,1.3511210187641185
2023,Pittsburgh,ACC,2,23,0,South,11,0,6,1.7878787878787878,1.805002740828537
2023,Xavier,Big East,3,25,0,South,3,0,6,2.7941176470588234,3.075323146719285
2023,Kennesaw State,A-Sun,1,26,1,South,14,5,8,2.1470588235294117,2.074102966148704
2023,Texas Am,SEC,1,25,0,South,7,0,8,2.1176470588235294,1.9817506503438842
2023,Penn State,Big Ten,2,22,0,South,10,0,8,1.4857142857142858,1.5560284347645832
2023,Texas,Big 12,4,26,1,South,2,4,7,2.0,1.7656860023298393
2023,Colgate,Patriot,1,26,1,South,15,9,9,3.5294117647058822,3.3627308065779884
2023,Alabama,SEC,3,29,1,West,1,3,8,2.823529411764706,2.2553281779624488
2023,Texas Am Corpus Christi,Southland,1,24,1,West,16,4,9,2.0,2.1320071635561044
2023,Maryland,Big Ten,2,21,0,West,8,0,5,1.7575757575757576,2.1324378285768706
2023,West Virginia,Big 12,1,19,0,West,9,0,5,1.121212121212121,1.224932298873196
2023,San Diego State,MWC,6,27,1,West,5,4,9,2.3636363636363638,1.7549614830994253
2023,College Of Charleston,CAA,1,31,1,West,12,10,10,7.823529411764706,5.878528168309269
2023,Virginia,ACC,1,25,0,West,4,0,7,2.272727272727273,1.9889501916875076
2023,Furman,Southern,2,27,1,West,13,6,9,2.4411764705882355,2.144640055780487
2023,Creighton,Big East,4,21,0,West,6,0,6,2.121212121212121,2.306217889750357
2023,North Carolina State,ACC,1,23,0,West,11,0,5,1.4545454545454546,1.304790917673393
2023,Baylor,Big 12,2,22,0,West,3,0,6,1.8125,1.7218721642444887
2023,California Santa Barbara,Big West,1,27,1,West,14,7,7,2.8529411764705883,2.5336831240331494
2023,Missouri,SEC,2,24,0,West,7,0,7,2.3333333333333335,2.4329389468689753
2023,Utah State,MWC,1,26,0,West,10,0,7,2.6470588235294117,2.5539168642461663
2023,Arizona,Pac-12,1,28,1,West,2,3,7,2.823529411764706,2.332262070776354
2023,Princeton,Ivy,3,21,1,West,15,4,7,2.1724137931034484,2.1825161928891945
2024,Connecticut,Big East,7,31,1,West,1,7,9,4.911764705882353,3.791380681763366
2024,Stetson,A-Sun,1,22,1,West,16,3,8,1.2352941176470589,1.2141039670911935
2024,Florida Atlantic,AAC,1,25,0,West,8,0,7,2.0303030303030303,1.8665289205375144
2024,Northwestern,Big Ten,2,21,0,West,9,0,6,1.21875,1.1383753500054365
2024,San Diego State,MWC,3,24,0,West,5,0,6,1.8823529411764706,1.9817506503438842
2024,Alabama Birmingham,AAC,1,23,1,West,12,5,7,1.7352941176470589,1.703091022565109
2024,Auburn,SEC,1,27,1,West,4,6,8,3.235294117647059,3.0298400611002143
2024,Yale,Ivy,2,22,1,West,13,2,7,2.3548387096774195,2.8118228170762456
2024,Brigham Young,Big 12,1,23,0,West,6,0,6,1.878787878787879,2.085412185949728
2024,Duquesne,A-10,2,24,1,West,11,8,9,1.9428571428571428,2.096839215075288
2024,Illinois,Big Ten,4,26,1,West,3,4,8,1.6764705882352942,1.3659857082038966
2024,Morehead State,OVC,1,26,1,West,14,6,7,2.5588235294117645,2.144640055780487
2024,Washington State,Pac-12,2,24,0,West,7,0,7,2.1818181818181817,2.2354518959403626
2024,Drake,MVC,1,28,1,West,10,5,9,2.5294117647058822,2.0755622075738063
2024,Iowa State,Big 12,3,27,1,West,2,3,8,2.088235294117647,1.6336110678822136
2024,South Dakota State,Summit,1,22,1,West,15,8,9,1.7352941176470589,2.0766038950710417
2024,North Carolina,ACC,3,27,0,East,1,0,8,3.2058823529411766,2.8980664118228274
2024,Wagner,NEC,1,17,1,East,16,3,6,0.8064516129032258,0.9304648452810295
2024,Mississippi State,SEC,1,21,0,East,8,0,5,1.6764705882352942,1.8266103006146162
2024,Michigan State,Big Ten,2,19,0,East,9,0,5,1.121212121212121,1.2970263369110726
2024,Saint Marys Ca,WCC,1,26,1,East,5,2,9,4.787878787878788,4.940602194663488
2024,Grand Canyon,WAC,2,29,1,East,12,5,8,4.666666666666667,3.9131996260261643
2024,Alabama,SEC,5,21,0,East,4,0,5,1.59375,1.6556602723687006
2024,College Of Charleston,CAA,1,27,1,East,13,12,10,3.911764705882353,3.575798117893514
2024,Clemson,ACC,4,21,0,East,6,0,6,2.0,2.462214450449026
2024,New Mexico,MWC,1,26,1,East,11,4,6,2.7714285714285714,3.0620787923585904
2024,Baylor,Big 12,2,23,0,East,3,0,6,2.303030303030303,2.4554805551373207
2024,Colgate,Patriot,1,25,1,East,14,5,9,3.0588235294117645,3.446576958891824
2024,Dayton,A-10,2,24,0,East,7,0,6,2.4375,2.737899514226189
2024,Nevada,MWC,1,26,0,East,10,0,8,3.0,2.474108348721236
2024,Arizona,Pac-12,3,25,0,East,2,0,7,2.303030303030303,2.2222681354301943
2024,Long Beach State,Big West,1,21,1,East,15,3,5,1.4285714285714286,1.6781914463529617
2024,Purdue,Big Ten,6,29,0,Midwest,1,0,8,3.696969696969697,2.492228508479041
2024,Grambling,SWAC,1,21,1,Midwest,16,3,8,1.2285714285714286,1.3956199704936931
2024,Utah State,MWC,2,27,0,Midwest,8,0,8,4.575757575757576,4.472341282515355
2024,Texas Christian,Big 12,1,21,0,Midwest,9,0,5,1.4848484848484849,1.7773185816503247
2024,Gonzaga,WCC,3,25,0,Midwest,5,0,9,2.59375,2.447695025426983
2024,Mcneese State,Southland,1,30,1,Midwest,12,11,10,5.515151515151516,4.0759547096631215
2024,Kansas,Big 12,2,22,0,Midwest,4,0,4,2.09375,2.4540702796578584
2024,Samford,Southern,1,29,1,Midwest,13,4,8,5.5,5.094691585654737
2024,South Carolina,SEC,1,26,0,Midwest,6,0,6,2.6363636363636362,2.21315874381942
2024,Oregon,Pac-12,2,23,1,Midwest,11,4,7,1.588235294117647,1.6109486985446062
2024,Creighton,Big East,3,23,0,Midwest,3,0,7,1.6875,1.4456291882775472
2024,Akron,MAC,1,24,1,Midwest,14,3,6,1.8529411764705883,1.83322847555852
2024,Texas,Big 12,2,20,0,Midwest,7,0,5,1.21875,1.340111352649473
2024,Colorado State,MWC,1,25,0,Midwest,10,0,5,2.323529411764706,2.4097911580893343
2024,Tennessee,SEC,4,24,0,Midwest,2,0,7,2.46875,2.1648379702647493
2024,Saint Peters,MAAC,1,19,1,Midwest,15,3,8,1.5,1.7320508075688772
2024,Houston,Big 12,3,30,0,South,1,0,9,5.470588235294118,4.052851531493867
2024,Longwood,Big South,1,21,1,South,16,4,7,2.823529411764706,3.535289223839228
2024,Nebraska,Big Ten,1,23,0,South,8,0,7,1.9393939393939394,1.9217951509949005
2024,Texas Am,SEC,2,20,0,South,9,0,5,1.3235294117647058,1.5091990130197057
2024,Wisconsin,Big Ten,1,22,0,South,5,0,5,1.6571428571428573,1.8352556403144826
2024,James Madison,Sun Belt,2,31,1,South,12,13,10,5.970588235294118,4.328328668867921
2024,Duke,ACC,4,24,0,South,4,0,7,2.3125,2.1423920626253263
2024,Vermont,AEC,1,28,1,South,13,10,10,3.4705882352941178,3.0023059188646695
2024,Texas Tech,Big 12,1,23,0,South,6,0,6,2.1515151515151514,2.413613060816955
2024,North Carolina State,ACC,5,22,1,South,11,5,6,1.3611111111111112,1.4366778378873055
2024,Kentucky,SEC,1,23,0,South,3,0,7,1.78125,1.6906798743404974
2024,Oakland,Horizon,2,23,1,South,14,4,8,1.7352941176470589,1.668194224998498
2024,Florida,SEC,1,24,0,South,7,0,6,1.5714285714285714,1.554453772426908
2024,Colorado,Pac-12,2,25,0,South,10,0,8,2.323529411764706,2.2585860782056457
2024,Marquette,Big East,3,25,0,South,2,0,6,2.1470588235294117,2.102272621000992
2024,Western Kentucky,CUSA,1,22,1,South,15,3,6,2.0,2.188122205883115
2025,Duke,ACC,5,31,1,South,1,11,10,6.117647058823529,4.663782268921129
2025,Mount St Marys,MAAC,1,23,1,South,16,4,8,1.2058823529411764,1.1827040742872412
2025,Mississippi State,SEC,1,21,0,South,8,0,4,1.9696969696969697,2.315754324187006
2025,Baylor,Big 12,2,19,0,South,9,0,4,1.0303030303030303,1.1673551687429224
2025,Oregon,Big Ten,2,24,0,South,5,0,8,2.8484848484848486,2.753743590990626
2025,Liberty,CUSA,1,28,1,South,12,5,9,2.823529411764706,2.3821713801548925
2025,Arizona,Big 12,3,22,0,South,4,0,5,1.7647058823529411,2.0300510502043996
2025,Akron,MAC,1,28,1,South,13,7,9,4.411764705882353,4.022858561204981
2025,Brigham Young,Big 12,3,24,0,South,6,0,9,2.484848484848485,2.450988818653478
2025,Virginia Commonwealth,A-10,1,28,1,South,11,3,9,2.8823529411764706,2.385799975373323
2025,Wisconsin,Big Ten,2,26,0,South,3,0,6,2.5142857142857142,2.358830564634319
2025,Montana,Big Sky,1,25,1,South,14,4,9,2.5,2.7143409989946967
2025,Saint Marys Ca,WCC,2,28,0,South,7,0,8,3.727272727272727,2.8948515141983013
2025,Vanderbilt,SEC,1,20,0,South,10,0,4,1.875,2.0879116360612584
2025,Alabama,SEC,4,25,0,South,2,0,5,2.484848484848485,2.3240666047047287
2025,Robert Morris,Horizon,1,26,1,South,15,10,10,3.0588235294117645,2.7859012320504983
2025,Florida,SEC,7,30,1,East,1,6,9,4.176470588235294,3.543598936900949
2025,Norfolk State,MEAC,1,24,1,East,16,4,8,2.0,2.072225288683357
2025,Connecticut,Big East,2,23,0,East,8,0,7,2.0606060606060606,2.1872827191052835
2025,Oklahoma,SEC,1,20,0,East,9,0,4,3.090909090909091,3.987584036265693
2025,Memphis,AAC,1,29,1,East,5,8,9,3.1470588235294117,2.414811561777178
2025,Colorado State,MWC,2,25,1,East,12,10,10,2.4705882352941178,2.692421762669602
2025,Maryland,Big Ten,3,25,0,East,4,0,8,1.8181818181818181,1.4450447294019835
2025,Grand Canyon,WAC,1,26,1,East,13,3,9,2.303030303030303,1.8337715479281538
2025,Missouri,SEC,1,22,0,East,6,0,5,2.3333333333333335,2.7924863111535205
2025,Drake,MVC,2,30,1,East,11,7,9,5.212121212121212,3.479442447129048
2025,Texas Tech,Big 12,4,25,0,East,3,0,7,1.9393939393939394,1.7912141461977757
2025,North Carolina Wilmington,CAA,1,27,1,East,14,6,8,2.676470588235294,2.397554982934442
2025,Kansas,Big 12,1,21,0,East,7,0,5,1.4848484848484849,1.7773185816503247
2025,Arkansas,SEC,3,20,0,East,10,0,6,1.393939393939394,1.5942965379352612
2025,St Johns Ny,Big East,2,30,1,East,2,9,9,3.8823529411764706,2.8673076722244564
2025,Nebraska Omaha,Summit,1,22,1,East,15,6,8,2.264705882352941,2.5588235294117645
2025,Houston,Big 12,6,30,1,Midwest,1,13,10,5.5,4.258210063063642
2025,Southern Illinois Edwardsville,OVC,1,22,1,Midwest,16,3,7,1.3333333333333333,1.2949006435891817
2025,Gonzaga,WCC,2,25,1,Midwest,8,4,9,1.9393939393939394,1.613191715661353
2025,Georgia,SEC,1,20,0,Midwest,9,0,5,1.8125,1.9911915402592488
2025,Clemson,ACC,1,27,0,Midwest,5,0,9,3.0,2.449489742783178
2025,Mcneese State,Southland,2,27,1,Midwest,12,11,10,4.242424242424242,3.626754981909619
2025,Purdue,Big Ten,3,22,0,Midwest,4,0,4,1.7878787878787878,1.8709513988403796
2025,High Point,Big South,1,29,1,Midwest,13,14,10,4.117647058823529,3.9982695218744535
2025,Illinois,Big Ten,2,21,0,Midwest,6,0,6,1.3333333333333333,1.3853490243227227
2025,Xavier,Big East,1,22,0,Midwest,11,0,8,1.875,2.072890493972125
2025,Kentucky,SEC,3,22,0,Midwest,3,0,6,1.5757575757575757,1.7757679180586197
2025,Troy,Sun Belt,1,23,1,Midwest,14,6,8,1.7272727272727273,1.6926351568204776
2025,Ucla,Big Ten,2,22,0,Midwest,7,0,6,2.5,2.704163456597992
2025,Utah State,MWC,1,26,0,Midwest,10,0,6,2.8484848484848486,2.731646324784712
2025,Tennessee,SEC,4,27,0,Midwest,2,0,7,3.8529411764705883,4.109761356612388
2025,Wofford,Southern,1,19,1,Midwest,15,3,7,0.8529411764705882,0.9117647058823529
2025,Auburn,SEC,5,28,0,West,1,0,7,4.696969696969697,3.965646788813545
2025,Alabama State,SWAC,1,20,1,West,16,6,9,1.3235294117647058,1.6036830447312453
2025,Louisville,ACC,1,27,0,West,8,0,9,3.911764705882353,3.441679199074568
2025,Creighton,Big East,2,24,0,West,9,0,6,2.264705882352941,2.39249836842297
2025,Michigan,Big Ten,3,25,1,West,5,3,6,2.2058823529411766,2.0404643612885236
2025,California San Diego,Big West,1,30,1,West,12,15,10,5.9411764705882355,4.524061010605589
2025,Texas Am,SEC,2,22,0,West,4,0,5,2.375,2.496873044429772
2025,Yale,Ivy,1,22,1,West,13,3,9,3.6206896551724137,4.003565592744826
2025,Mississippi,SEC,3,22,0,West,6,0,5,1.7272727272727273,1.728069991440394
2025,North Carolina,ACC,1,23,0,West,11,0,8,1.4,1.5528775133372787
2025,Iowa State,Big 12,2,24,0,West,3,0,6,3.0606060606060606,3.463571409025345
2025,Lipscomb,A-Sun,1,25,1,West,14,6,9,1.9411764705882353,1.7479597597768972
2025,Marquette,Big East,1,23,0,West,7,0,5,2.1515151515151514,2.2579316375996554
2025,New Mexico,MWC,2,26,0,West,10,0,7,2.606060606060606,2.295442044170379
2025,Michigan State,Big Ten,4,27,0,West,2,0,8,4.151515151515151,3.7909078797566074
2025,Bryant,AEC,1,23,1,West,15,6,9,2.0588235294117645,2.2614567984401277
